"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","total_hh","avg_rps","predicted_remitters","est_remittance_usd","avg_income","avg_housing_cost","avg_yrsusa","pct_non_citizen","pct_recent_arrival","remittance_M","remit_per_hh","zkp_priority"
"4804902","Texas","Somalia",1,0.0002,0,0.0,130000.0,3863.0,26.0,0.0,0.0,0.0,0.0,0
"4804903","Texas","El Salvador",1,0.0156,0,0.0,52000.0,1950.0,35.0,0.0,0.0,0.0,0.0,0
"4804903","Texas","India",109,0.0662,2,266147.7,88022.9358,2277.9266,27.7706,0.1743,0.0,0.266,2442.0,0
"4804903","Texas","Mexico",93,0.204,17,488472.8,29316.129,1018.3011,32.3011,0.4516,0.043,0.488,5252.0,0
"4804903","Texas","Philippines",23,0.0795,0,25568.4,72482.6087,1754.6957,33.2609,0.087,0.0,0.026,1112.0,0
"4804904","Texas","Bangladesh",10,0.1442,0,0.0,68900.0,1977.0,32.1,0.0,0.0,0.0,0.0,0
"4804904","Texas","El Salvador",2,0.0079,0,0.0,51000.0,2686.5,35.0,0.0,0.0,0.0,0.0,0
"4804904","Texas","India",117,0.0665,2,734443.71,91925.641,2218.9658,21.8034,0.4359,0.0855,0.734,6277.0,0
"4804904","Texas","Mexico",76,0.1431,10,416646.0,44635.5263,1606.0658,28.4211,0.4079,0.0132,0.417,5482.0,0
"4804904","Texas","Philippines",51,0.0678,0,65775.6,50523.5294,1754.451,28.902,0.0392,0.0,0.066,1290.0,0
"4804905","Texas","India",38,0.0423,0,297947.65,113450.0,2621.3684,15.5789,0.5263,0.0789,0.298,7841.0,0
"4804905","Texas","Mexico",74,0.1565,8,350207.0,36319.5946,1088.8243,26.473,0.4595,0.027,0.35,4733.0,0
"4804905","Texas","Philippines",15,0.0673,0,31389.6,67733.3333,1927.0667,24.9333,0.1333,0.0,0.031,2093.0,0
"4804906","Texas","Bangladesh",2,0.0001,0,0.0,142500.0,4137.0,32.0,0.0,0.0,0.0,0.0,0
"4804906","Texas","India",91,0.0324,1,630321.51,148879.1209,2632.7582,19.6044,0.4176,0.0,0.63,6927.0,0
"4804906","Texas","Mexico",40,0.0582,0,223333.0,102667.5,2642.825,23.825,0.25,0.05,0.223,5583.0,0
"4804906","Texas","Philippines",20,0.05,0,12672.0,101650.0,2530.0,26.4,0.05,0.0,0.013,634.0,0
"4804907","Texas","Bangladesh",1,0.0004,0,0.0,89000.0,2466.0,36.0,0.0,0.0,0.0,0.0,0
"4804907","Texas","El Salvador",1,0.3464,0,0.0,0.0,2290.0,33.0,0.0,0.0,0.0,0.0,0
"4804907","Texas","India",26,0.0476,0,64355.2,101503.8462,2596.0385,25.5385,0.1538,0.0385,0.064,2475.0,0
"4804907","Texas","Mexico",87,0.1188,6,480571.22,37725.2874,1047.1034,29.977,0.4943,0.0,0.481,5524.0,0
"4804907","Texas","Philippines",11,0.0321,0,39996.0,107818.1818,2208.1818,27.5455,0.0909,0.0,0.04,3636.0,0
"4805000","Texas","Bangladesh",1,0.0384,0,0.0,50000.0,3110.0,13.0,0.0,0.0,0.0,0.0,0
"4805000","Texas","India",9,0.1008,0,51870.0,77777.7778,1581.4444,21.0,0.4444,0.1111,0.052,5763.0,0
"4805000","Texas","Mexico",315,0.1678,41,1806153.3,31349.5873,798.3651,27.4476,0.5587,0.0381,1.806,5734.0,0
"4805000","Texas","Philippines",5,0.0962,0,26967.6,64800.0,1740.6,32.6,0.4,0.0,0.027,5394.0,0
"4805100","Texas","India",5,0.1028,0,20384.0,65400.0,1164.0,35.8,0.4,0.0,0.02,4077.0,0
"4805100","Texas","Mexico",273,0.1644,28,2091463.38,30059.5238,1027.9744,27.7949,0.6264,0.0183,2.091,7661.0,0
"4805100","Texas","Philippines",6,0.0351,0,8210.4,61333.3333,1520.3333,33.3333,0.1667,0.0,0.008,1368.0,0
"4805201","Texas","India",20,0.0506,0,325743.6,162950.0,2684.2,17.45,0.65,0.2,0.326,16287.0,0
"4805201","Texas","Mexico",161,0.1225,6,967603.06,32603.7267,1353.472,29.7019,0.4783,0.0186,0.968,6010.0,0
"4805201","Texas","Philippines",6,0.0317,0,0.0,53433.3333,2468.8333,27.8333,0.0,0.0,0.0,0.0,0
"4805202","Texas","Bangladesh",1,0.0005,0,0.0,85000.0,3127.0,7.0,0.0,0.0,0.0,0.0,0
"4805202","Texas","El Salvador",1,0.3315,0,0.0,0.0,1600.0,41.0,0.0,0.0,0.0,0.0,0
"4805202","Texas","India",111,0.0364,1,1250493.79,151840.5405,2579.4054,17.6396,0.5315,0.0541,1.25,11266.0,0
"4805202","Texas","Mexico",93,0.1507,12,555829.78,51560.8602,1514.0753,26.4839,0.4301,0.0323,0.556,5977.0,0
"4805202","Texas","Philippines",14,0.1044,1,12672.0,84142.8571,2558.4286,34.0,0.0714,0.0714,0.013,905.0,0
"4805202","Texas","Somalia",1,0.0005,0,0.0,104000.0,2322.0,26.0,0.0,0.0,0.0,0.0,0
"4805203","Texas","Bangladesh",8,0.162,1,23423.1,58687.5,2123.625,21.875,0.125,0.0,0.023,2928.0,0
"4805203","Texas","India",238,0.036,1,2399261.41,139999.5798,2538.479,15.7437,0.5672,0.1345,2.399,10081.0,0
"4805203","Texas","Mexico",56,0.1209,5,285995.8,55387.5,1858.75,27.9643,0.375,0.0714,0.286,5107.0,0
"4805203","Texas","Philippines",21,0.0898,0,33792.0,60452.381,1891.9048,31.381,0.0476,0.0,0.034,1609.0,0
"4805204","Texas","Bangladesh",8,0.0649,0,0.0,106875.0,2348.5,23.875,0.0,0.0,0.0,0.0,0
"4805204","Texas","El Salvador",2,0.0,0,0.0,169500.0,3751.0,45.5,0.0,0.0,0.0,0.0,0
"4805204","Texas","India",160,0.0346,3,2121104.44,139012.5,3092.2312,14.7438,0.6688,0.1188,2.121,13257.0,0
"4805204","Texas","Mexico",115,0.1061,5,833219.32,55394.7826,1721.6783,28.8783,0.4609,0.0435,0.833,7245.0,0
"4805204","Texas","Philippines",26,0.1193,1,111632.4,72519.2308,2350.4615,22.3462,0.1923,0.0769,0.112,4294.0,0
"4805301","Texas","Bangladesh",5,0.0222,0,19796.35,64600.0,1733.6,10.4,0.0,0.2,0.02,3959.0,0
"4805301","Texas","El Salvador",1,0.1311,0,0.0,30000.0,2157.0,42.0,0.0,0.0,0.0,0.0,0
"4805301","Texas","India",56,0.0456,1,610114.96,112267.8571,2381.7321,16.6786,0.5893,0.0893,0.61,10895.0,0
"4805301","Texas","Mexico",163,0.1162,11,1278780.9,50521.3497,1512.1043,25.9755,0.4908,0.0368,1.279,7845.0,0
"4805301","Texas","Philippines",18,0.1132,0,42134.4,56683.3333,1578.4444,29.4444,0.1111,0.0556,0.042,2341.0,0
"4805301","Texas","Somalia",1,0.019,0,0.0,65000.0,2362.0,18.0,0.0,0.0,0.0,0.0,0
"4805302","Texas","Bangladesh",1,0.0006,0,20733.6,127000.0,955.0,7.0,1.0,0.0,0.021,20734.0,0
"4805302","Texas","India",105,0.0544,5,1207367.07,106142.8571,1720.9048,9.3524,0.8476,0.2476,1.207,11499.0,0
"4805302","Texas","Mexico",148,0.2163,26,849675.02,28504.0541,1406.8986,24.8581,0.6486,0.0541,0.85,5741.0,0
"4805302","Texas","Philippines",9,0.1988,0,44418.0,24555.5556,1257.0,26.4444,0.2222,0.1111,0.044,4935.0,0
"4805303","Texas","Bangladesh",6,0.0608,0,5705.0,100333.3333,2155.3333,19.5,0.1667,0.0,0.006,951.0,0
"4805303","Texas","El Salvador",2,0.3056,1,4368.0,306500.0,2025.5,16.0,0.5,0.0,0.004,2184.0,0
"4805303","Texas","India",28,0.0722,0,147838.6,91546.4286,2250.0357,24.0357,0.2857,0.0357,0.148,5280.0,0
"4805303","Texas","Mexico",199,0.1919,33,1634867.08,34015.0754,1336.7437,23.5176,0.6633,0.0603,1.635,8215.0,0
"4805303","Texas","Philippines",9,0.0801,0,12804.0,49777.7778,1894.7778,27.7778,0.1111,0.0,0.013,1423.0,0
"4805304","Texas","El Salvador",2,0.0145,0,0.0,43350.0,1827.5,14.0,0.0,0.0,0.0,0.0,0
"4805304","Texas","India",11,0.1359,2,85729.28,77527.2727,1505.8182,8.5455,0.8182,0.3636,0.086,7794.0,0
"4805304","Texas","Mexico",239,0.1864,36,1550630.96,25133.8912,1229.0377,27.2929,0.6485,0.0335,1.551,6488.0,0
"4805304","Texas","Philippines",6,0.1707,1,49407.6,62333.3333,1504.1667,11.5,0.5,0.1667,0.049,8235.0,0
"4805305","Texas","Bangladesh",3,0.1732,1,132225.6,284666.6667,5141.3333,15.3333,0.3333,0.0,0.132,44075.0,0
"4805305","Texas","India",162,0.0329,0,1103394.11,165871.6049,2894.3704,23.4506,0.2901,0.0679,1.103,6811.0,0
"4805305","Texas","Mexico",31,0.1435,2,155606.3,80116.129,1986.3226,23.7419,0.4194,0.0323,0.156,5020.0,0
"4805305","Texas","Philippines",10,0.0518,0,6627.72,103321.0,3279.5,32.4,0.1,0.1,0.007,663.0,0
"4805306","Texas","El Salvador",1,0.349,0,0.0,0.0,894.0,56.0,0.0,0.0,0.0,0.0,0
"4805306","Texas","India",45,0.1974,9,308476.35,93695.5556,2538.4,15.3778,0.5778,0.2,0.308,6855.0,0
"4805306","Texas","Mexico",45,0.1721,7,222400.8,48582.2222,1686.0444,26.6444,0.3778,0.1333,0.222,4942.0,0
"4805306","Texas","Philippines",9,0.1328,1,39138.0,65811.1111,2312.8889,21.8889,0.2222,0.2222,0.039,4349.0,0
"4805307","Texas","El Salvador",1,0.4815,1,4368.0,0.0,1549.0,43.0,0.0,0.0,0.004,4368.0,0
"4805307","Texas","India",24,0.0237,0,268399.95,128750.0,2408.2917,16.2917,0.7083,0.2917,0.268,11183.0,0
"4805307","Texas","Mexico",93,0.1982,18,385360.42,37948.3871,1453.9785,31.1828,0.3548,0.0645,0.385,4144.0,0
"4805307","Texas","Philippines",8,0.0961,0,19166.4,63850.0,2276.875,33.625,0.0,0.0,0.019,2396.0,0
"4805308","Texas","India",89,0.0714,3,675928.89,127391.0112,2454.8202,19.4719,0.4831,0.1461,0.676,7595.0,0
"4805308","Texas","Mexico",62,0.1302,5,396295.6,68740.3226,2138.5,25.6935,0.3871,0.0806,0.396,6392.0,0
"4805308","Texas","Philippines",9,0.0406,0,0.0,90555.5556,1975.3333,33.3333,0.0,0.0,0.0,0.0,0
"4805309","Texas","Bangladesh",3,0.083,0,0.0,110866.6667,2101.0,22.6667,0.0,0.0,0.0,0.0,0
"4805309","Texas","India",76,0.0684,0,851523.4,141381.5789,3498.5132,20.4474,0.4605,0.0132,0.852,11204.0,0
"4805309","Texas","Mexico",172,0.156,18,1174516.7,39601.1628,1372.0872,30.0756,0.564,0.0116,1.175,6829.0,0
"4805309","Texas","Philippines",10,0.0861,0,19074.0,80500.0,2150.7,34.9,0.2,0.0,0.019,1907.0,0
"4805400","Texas","Bangladesh",2,0.0254,0,56772.9,121500.0,1389.0,7.0,1.0,0.5,0.057,28386.0,0
"4805400","Texas","India",4,0.1486,0,29329.3,49500.0,1977.75,15.25,0.75,0.0,0.029,7332.0,0
"4805400","Texas","Mexico",81,0.1806,12,547656.44,27956.7901,1116.1358,30.1481,0.6049,0.0247,0.548,6761.0,0
"4805400","Texas","Philippines",4,0.1701,0,12672.0,21200.0,1150.5,22.0,0.0,0.0,0.013,3168.0,0
"4805401","Texas","India",11,0.0868,0,137519.2,119454.5455,3590.1818,19.9091,0.4545,0.0,0.138,12502.0,0
"4805401","Texas","Mexico",25,0.1484,4,156113.48,80528.0,1711.28,30.08,0.24,0.08,0.156,6245.0,0
"4805401","Texas","Philippines",3,0.0967,0,18612.0,67100.0,2336.3333,27.3333,0.3333,0.0,0.019,6204.0,0
"4805402","Texas","Bangladesh",1,0.0007,0,18256.0,95000.0,1060.0,5.0,1.0,0.0,0.018,18256.0,0
"4805402","Texas","India",3,0.0113,0,35581.0,95866.6667,2944.0,18.3333,0.6667,0.6667,0.036,11860.0,0
"4805402","Texas","Mexico",59,0.1127,5,318054.0,37813.5593,1391.7288,34.2881,0.4576,0.0169,0.318,5391.0,0
"4805402","Texas","Philippines",6,0.1146,0,6336.0,44000.0,1446.5,24.3333,0.0,0.0,0.006,1056.0,0
"4805500","Texas","India",3,0.1479,0,16016.0,23333.3333,1184.3333,37.6667,0.3333,0.0,0.016,5339.0,0
"4805500","Texas","Mexico",180,0.183,18,1029531.16,23611.6667,723.9944,28.9667,0.5389,0.0333,1.03,5720.0,0
"4805500","Texas","Philippines",4,0.0059,0,20573.52,57000.0,1231.0,19.0,0.5,0.25,0.021,5143.0,0
"4805600","Texas","El Salvador",1,0.7719,1,4368.0,4200.0,813.0,13.0,1.0,0.0,0.004,4368.0,1
"4805600","Texas","India",6,0.0643,0,8645.0,72666.6667,1181.0,24.8333,0.1667,0.0,0.009,1441.0,0
"4805600","Texas","Mexico",106,0.1803,14,465373.2,28322.6415,766.9906,31.8962,0.4811,0.0189,0.465,4390.0,0
"4805600","Texas","Philippines",6,0.0724,0,55545.6,85133.3333,885.8333,30.0,0.5,0.0,0.056,9258.0,0
"4805700","Texas","El Salvador",1,0.0022,0,0.0,80000.0,1602.0,37.0,0.0,0.0,0.0,0.0,0
"4805700","Texas","India",6,0.116,0,27008.8,52000.0,1378.3333,29.0,0.3333,0.1667,0.027,4501.0,0
"4805700","Texas","Mexico",129,0.1565,12,731525.78,32227.907,1128.4574,31.1628,0.4419,0.0233,0.732,5671.0,0
"4805700","Texas","Philippines",10,0.115,0,24763.2,44500.0,1617.2,25.9,0.1,0.1,0.025,2476.0,0
"4805800","Texas","India",6,0.163,1,37446.5,48166.6667,2265.3333,24.0,0.3333,0.0,0.037,6241.0,0
"4805800","Texas","Mexico",83,0.1707,9,423537.96,38003.6145,1280.012,33.6627,0.4096,0.0241,0.424,5103.0,0
"4805800","Texas","Philippines",7,0.0772,0,0.0,59857.1429,2313.1429,24.8571,0.0,0.0,0.0,0.0,0
"4805901","Texas","India",3,0.2124,1,69251.0,183333.3333,2012.0,9.3333,0.6667,0.0,0.069,23084.0,0
"4805901","Texas","Mexico",433,0.278,118,2027620.32,14349.6536,705.2864,34.8915,0.552,0.0162,2.028,4683.0,0
"4805901","Texas","Philippines",5,0.1135,1,6336.0,70400.0,1451.6,17.0,0.2,0.2,0.006,1267.0,0
"4805902","Texas","Bangladesh",1,0.5373,1,5053.0,0.0,865.0,1.0,1.0,1.0,0.005,5053.0,1
"4805902","Texas","India",2,0.0004,0,34489.0,105000.0,1410.0,27.0,1.0,0.0,0.034,17244.0,0
"4805902","Texas","Mexico",143,0.2227,21,801824.72,27487.4126,1057.5594,30.2308,0.5035,0.042,0.802,5607.0,0
"4805902","Texas","Philippines",9,0.1905,1,29568.0,56444.4444,1321.3333,22.7778,0.1111,0.1111,0.03,3285.0,0
"4805902","Texas","Somalia",3,0.4092,2,4422.0,9333.3333,528.0,17.3333,0.0,0.0,0.004,1474.0,0
"4805903","Texas","El Salvador",1,0.012,0,0.0,45000.0,1220.0,24.0,0.0,0.0,0.0,0.0,0
"4805903","Texas","India",5,0.1836,1,17153.5,44000.0,1766.0,20.8,0.2,0.0,0.017,3431.0,0
"4805903","Texas","Mexico",296,0.2392,56,1596383.02,18260.1014,831.2736,33.7568,0.5507,0.0169,1.596,5393.0,0
"4805903","Texas","Philippines",4,0.2142,1,6336.0,45700.0,940.5,33.5,0.0,0.0,0.006,1584.0,0
"4805904","Texas","Bangladesh",1,0.0696,0,0.0,40000.0,1651.0,13.0,0.0,0.0,0.0,0.0,0
"4805904","Texas","India",1,0.3828,0,5642.0,24000.0,1327.0,23.0,1.0,0.0,0.006,5642.0,0
"4805904","Texas","Mexico",374,0.2662,93,1693101.14,18359.9198,907.6845,33.8529,0.5027,0.0401,1.693,4527.0,0
"4805904","Texas","Philippines",2,0.0051,0,0.0,42000.0,1197.0,29.0,0.0,0.0,0.0,0.0,0
"4805905","Texas","India",1,0.0147,0,0.0,40000.0,565.0,42.0,0.0,0.0,0.0,0.0,0
"4805905","Texas","Mexico",394,0.2422,66,1836636.24,18634.797,779.703,33.5761,0.5051,0.0254,1.837,4662.0,0
"4805905","Texas","Philippines",7,0.2231,1,25344.0,18042.8571,1043.0,20.5714,0.2857,0.1429,0.025,3621.0,0
"4805906","Texas","Mexico",491,0.2335,94,2230899.96,17582.0978,788.5356,34.0733,0.5071,0.0244,2.231,4544.0,0
"4805906","Texas","Philippines",2,0.1076,0,0.0,6000.0,1155.5,30.5,0.0,0.0,0.0,0.0,0
"4805907","Texas","Bangladesh",1,0.0003,0,20937.35,119000.0,1902.0,4.0,1.0,0.0,0.021,20937.0,0
"4805907","Texas","India",4,0.0988,0,34743.8,58750.0,2701.25,14.25,0.5,0.0,0.035,8686.0,0
"4805907","Texas","Mexico",249,0.1694,24,1119904.0,27683.1325,1025.5622,32.261,0.4096,0.0161,1.12,4498.0,0
"4805907","Texas","Philippines",14,0.1241,1,25080.0,45057.1429,1518.0,31.2143,0.0714,0.0,0.025,1791.0,0
"4805908","Texas","El Salvador",1,0.3843,0,0.0,0.0,491.0,58.0,0.0,0.0,0.0,0.0,0
"4805908","Texas","India",6,0.1274,0,35399.0,49666.6667,1264.8333,11.3333,0.5,0.1667,0.035,5900.0,0
"4805908","Texas","Mexico",156,0.1802,22,584631.6,25403.2051,1163.7821,32.2628,0.3077,0.0192,0.585,3748.0,0
"4805908","Texas","Philippines",26,0.1427,2,78117.6,37660.7692,1374.0385,29.6538,0.1154,0.0385,0.078,3005.0,0
"4805909","Texas","Bangladesh",1,0.0568,0,11507.8,35000.0,468.0,7.0,1.0,0.0,0.012,11508.0,0
"4805909","Texas","India",7,0.0723,1,16562.0,81442.8571,1756.0,17.0,0.1429,0.0,0.017,2366.0,0
"4805909","Texas","Mexico",151,0.1792,18,501659.48,28352.9801,1166.1523,35.7351,0.3377,0.0265,0.502,3322.0,0
"4805909","Texas","Philippines",25,0.1717,0,23166.0,28288.0,1202.36,29.4,0.08,0.08,0.023,927.0,0
"4805910","Texas","Bangladesh",3,0.243,1,52453.4,45933.3333,1663.6667,5.6667,1.0,0.6667,0.052,17484.0,0
"4805910","Texas","El Salvador",2,0.2469,1,13468.0,22500.0,790.0,23.5,0.5,0.0,0.013,6734.0,0
"4805910","Texas","India",83,0.0941,8,635997.18,77208.4337,1388.1084,11.747,0.6867,0.3855,0.636,7663.0,0
"4805910","Texas","Mexico",160,0.1797,27,685418.22,32913.75,1247.075,28.525,0.4188,0.0375,0.685,4284.0,0
"4805910","Texas","Philippines",28,0.0983,1,79477.2,54660.7143,1415.6786,23.7857,0.25,0.1429,0.079,2838.0,0
"4805910","Texas","Somalia",2,0.3601,1,0.0,14000.0,977.5,16.5,0.0,0.0,0.0,0.0,0
"4805911","Texas","El Salvador",1,0.3675,0,0.0,14100.0,2068.0,9.0,0.0,0.0,0.0,0.0,0
"4805911","Texas","India",23,0.0633,0,140326.55,114486.9565,2403.1739,16.7391,0.4783,0.1739,0.14,6101.0,0
"4805911","Texas","Mexico",154,0.1891,28,672814.56,45714.9351,1519.9221,28.8052,0.3701,0.0714,0.673,4369.0,0
"4805911","Texas","Philippines",12,0.1047,0,12672.0,44083.3333,1352.6667,23.3333,0.1667,0.0,0.013,1056.0,0
"4805912","Texas","India",1,0.2164,0,14396.2,8200.0,2625.0,3.0,1.0,1.0,0.014,14396.0,0
"4805912","Texas","Mexico",121,0.2037,19,599933.9,25499.1736,1178.0,27.4215,0.4215,0.0909,0.6,4958.0,0
"4805912","Texas","Philippines",10,0.1061,1,34056.0,60800.0,1253.9,31.2,0.2,0.2,0.034,3406.0,0
"4805913","Texas","India",2,0.03,0,10465.0,57500.0,801.0,15.5,0.5,0.0,0.01,5232.0,0
"4805913","Texas","Mexico",198,0.1716,24,968026.5,29742.4242,1079.9596,27.9949,0.4747,0.0303,0.968,4889.0,0
"4805913","Texas","Philippines",24,0.1013,1,41316.0,37700.0,1376.625,31.2917,0.1667,0.0417,0.041,1722.0,0
"4805914","Texas","Bangladesh",2,0.0316,0,0.0,65000.0,1554.5,10.0,0.0,0.0,0.0,0.0,0
"4805914","Texas","El Salvador",1,0.0,0,0.0,247000.0,2500.0,44.0,0.0,0.0,0.0,0.0,0
"4805914","Texas","India",41,0.0565,0,258003.2,91663.4146,2198.8537,20.878,0.3415,0.0244,0.258,6293.0,0
"4805914","Texas","Mexico",120,0.1297,11,490931.28,57809.1667,1607.325,33.1583,0.2667,0.0083,0.491,4091.0,0
"4805914","Texas","Philippines",29,0.087,1,100359.6,47210.3448,1796.2069,25.7586,0.1724,0.0345,0.1,3461.0,0
"4805915","Texas","Bangladesh",5,0.1676,1,35093.9,40600.0,1980.4,19.8,0.6,0.0,0.035,7019.0,0
"4805915","Texas","India",41,0.0674,0,221390.26,96585.3659,2259.4634,19.0244,0.3902,0.0732,0.221,5400.0,0
"4805915","Texas","Mexico",153,0.1352,13,1108110.88,68835.9477,2032.5556,24.5752,0.3791,0.0588,1.108,7243.0,0
"4805915","Texas","Philippines",25,0.0582,0,61472.4,61412.0,2077.16,23.68,0.24,0.04,0.061,2459.0,0
"4805916","Texas","India",8,0.0013,0,54618.2,158875.0,1969.625,15.125,0.5,0.125,0.055,6827.0,0
"4805916","Texas","Mexico",105,0.1383,10,508722.08,39492.381,1246.9333,31.0667,0.3429,0.0,0.509,4845.0,0
"4805916","Texas","Philippines",23,0.1413,0,19008.0,27534.7826,1417.2174,33.5652,0.0435,0.0,0.019,826.0,0
"4806000","Texas","India",9,0.0487,0,45773.0,123833.3333,2158.1111,19.8889,0.3333,0.1111,0.046,5086.0,0
"4806000","Texas","Mexico",117,0.1432,7,773283.6,26276.0684,1050.7436,30.094,0.5641,0.0171,0.773,6609.0,0
"4806000","Texas","Philippines",9,0.0724,0,0.0,52566.6667,1231.7778,36.2222,0.0,0.0,0.0,0.0,0
"4806100","Texas","India",3,0.2391,1,6934.2,27400.0,718.6667,22.0,0.3333,0.0,0.007,2311.0,0
"4806100","Texas","Mexico",113,0.1756,10,450142.0,25074.7788,944.0708,35.5664,0.3894,0.0,0.45,3984.0,0
"4806100","Texas","Philippines",2,0.0394,0,0.0,32500.0,1643.0,18.5,0.0,0.0,0.0,0.0,0
"4806200","Texas","El Salvador",1,0.2874,0,0.0,0.0,315.0,46.0,0.0,0.0,0.0,0.0,0
"4806200","Texas","Mexico",334,0.2777,83,1110661.0,17316.3174,595.9371,37.1557,0.3533,0.021,1.111,3325.0,0
"4806200","Texas","Philippines",3,0.1892,0,0.0,18000.0,690.0,29.3333,0.0,0.0,0.0,0.0,0
"4806301","Texas","Mexico",1077,0.2959,324,5196887.02,15378.6258,757.1523,32.3361,0.5413,0.0418,5.197,4825.0,0
"4806301","Texas","Philippines",1,0.0798,0,0.0,0.0,977.0,51.0,0.0,0.0,0.0,0.0,0
"4806302","Texas","India",1,0.0005,0,7098.0,78000.0,700.0,3.0,1.0,1.0,0.007,7098.0,0
"4806302","Texas","Mexico",719,0.203,137,3946356.52,29125.4798,1019.79,29.3839,0.4979,0.025,3.946,5489.0,0
"4806302","Texas","Philippines",4,0.0084,0,36300.0,100850.0,2228.0,22.25,0.25,0.0,0.036,9075.0,0
"4806400","Texas","India",1,0.02,0,0.0,22000.0,873.0,41.0,0.0,0.0,0.0,0.0,0
"4806400","Texas","Mexico",288,0.3265,96,1099850.64,9681.7708,415.7431,34.5139,0.559,0.0139,1.1,3819.0,0
"4806500","Texas","India",1,0.0005,0,14651.0,131000.0,2413.0,8.0,1.0,0.0,0.015,14651.0,0
"4806500","Texas","Mexico",98,0.2483,16,442682.82,24552.0408,827.9184,38.398,0.4694,0.0204,0.443,4517.0,0
"4806500","Texas","Philippines",8,0.1535,1,46886.4,56925.0,1263.0,13.5,0.375,0.25,0.047,5861.0,0
"4806601","Texas","India",3,0.0239,0,77259.0,202866.6667,2292.0,16.3333,0.6667,0.0,0.077,25753.0,0
"4806601","Texas","Mexico",115,0.1875,18,662430.8,33525.2174,1100.5391,31.6957,0.5304,0.0087,0.662,5760.0,0
"4806601","Texas","Philippines",18,0.067,0,55149.6,53477.7778,1245.5556,27.5556,0.3333,0.1667,0.055,3064.0,0
"4806602","Texas","India",1,0.0,0,0.0,468000.0,2553.0,23.0,0.0,0.0,0.0,0.0,0
"4806602","Texas","Mexico",121,0.3244,46,723845.4,13686.3636,732.0165,33.9339,0.6033,0.0579,0.724,5982.0,0
"4806602","Texas","Philippines",5,0.1997,1,12672.0,36000.0,809.0,27.8,0.4,0.2,0.013,2534.0,0
"4806603","Texas","India",14,0.1224,2,141095.5,64257.1429,1512.2143,19.1429,0.6429,0.2857,0.141,10078.0,0
"4806603","Texas","Mexico",80,0.2097,15,469253.68,32868.75,1189.9,31.775,0.3875,0.05,0.469,5866.0,0
"4806603","Texas","Philippines",28,0.1348,2,44325.6,57871.4286,1643.0,21.75,0.1429,0.0714,0.044,1583.0,0
"4806603","Texas","Somalia",1,0.0008,0,0.0,87000.0,1808.0,18.0,0.0,0.0,0.0,0.0,0
"4806604","Texas","India",3,0.1153,0,0.0,211333.3333,4537.0,32.3333,0.0,0.0,0.0,0.0,0
"4806604","Texas","Mexico",120,0.2727,31,725725.6,18030.8333,864.7583,34.0833,0.6167,0.0333,0.726,6048.0,0
"4806604","Texas","Philippines",5,0.1228,0,6336.0,11200.0,1381.0,30.2,0.0,0.0,0.006,1267.0,0
"4806701","Texas","Bangladesh",1,0.4302,0,5053.0,0.0,1478.0,26.0,1.0,0.0,0.005,5053.0,0
"4806701","Texas","India",5,0.1476,1,45827.6,165200.0,2228.6,21.6,0.6,0.2,0.046,9166.0,0
"4806701","Texas","Mexico",705,0.2553,172,3484407.18,21548.9787,749.9489,32.2355,0.5319,0.0184,3.484,4942.0,0
"4806701","Texas","Philippines",2,0.3875,1,0.0,28650.0,2165.0,12.5,0.0,0.0,0.0,0.0,0
"4806702","Texas","India",8,0.0818,0,8099.0,119562.5,1511.875,30.875,0.125,0.0,0.008,1012.0,0
"4806702","Texas","Mexico",629,0.2914,188,2745196.28,17112.814,648.3418,36.3275,0.5087,0.0143,2.745,4364.0,0
"4806702","Texas","Philippines",9,0.109,0,36616.8,44155.5556,1513.2222,22.5556,0.2222,0.0,0.037,4069.0,0
"4806703","Texas","Bangladesh",1,0.7088,1,5053.0,5000.0,700.0,1.0,1.0,1.0,0.005,5053.0,1
"4806703","Texas","India",3,0.16,0,11284.0,29666.6667,1010.3333,25.0,0.6667,0.3333,0.011,3761.0,0
"4806703","Texas","Mexico",1283,0.2829,382,5432717.82,15964.0218,665.3928,33.703,0.4778,0.0249,5.433,4234.0,0
"4806703","Texas","Philippines",11,0.0481,0,21912.0,43090.9091,1141.7273,19.0,0.1818,0.0909,0.022,1992.0,0
"4806801","Texas","Bangladesh",1,0.0002,0,32600.0,200000.0,1185.0,2.0,1.0,1.0,0.033,32600.0,0
"4806801","Texas","El Salvador",1,0.3605,0,0.0,0.0,710.0,27.0,0.0,0.0,0.0,0.0,0
"4806801","Texas","India",1,0.0035,0,5896.8,60000.0,1198.0,2.0,1.0,1.0,0.006,5897.0,0
"4806801","Texas","Mexico",572,0.2849,173,2856700.04,14850.2448,584.5,34.1329,0.5892,0.0192,2.857,4994.0,0
"4806801","Texas","Philippines",3,0.057,0,0.0,49666.6667,1044.3333,27.0,0.0,0.0,0.0,0.0,0
"4806802","Texas","Mexico",594,0.2825,157,3475560.76,14411.633,632.2138,31.2879,0.6768,0.0168,3.476,5851.0,0
"4806803","Texas","Mexico",902,0.2683,258,4495817.32,19788.0599,774.5377,28.9146,0.5477,0.0333,4.496,4984.0,0
"4806803","Texas","Philippines",5,0.0224,0,7576.8,69940.0,1085.4,20.6,0.2,0.0,0.008,1515.0,0
