"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","hh_targeted","hh_adopted","avg_adoption_prob","capital_retained","remittance_prevented","tax_credit_cost","yield_income","adoption_rate","net_govt_benefit","roi_ratio"
"0603744","California","India",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603744","California","Philippines",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603747","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603747","California","Somalia",1,0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603748","California","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603748","California","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603748","California","Philippines",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603749","California","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603749","California","Mexico",17,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603750","California","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603753","California","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603754","California","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603754","California","Mexico",10,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603754","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603759","California","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603760","California","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603761","California","Mexico",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603762","California","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603763","California","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0603763","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1212701","Florida","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1212701","Florida","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1212701","Florida","Somalia",1,1,0.11,0.0,36682.5,0.0,0.0,1.0,36682.5,0.0
"2500802","Massachusetts","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500613","Massachusetts","India",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500701","Massachusetts","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500703","Massachusetts","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500704","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500705","Massachusetts","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500705","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500706","Massachusetts","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500706","Massachusetts","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500801","Massachusetts","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500801","Massachusetts","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500802","Massachusetts","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500802","Massachusetts","Mexico",1,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500612","Massachusetts","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500803","Massachusetts","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500804","Massachusetts","El Salvador",9,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500804","Massachusetts","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500805","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500805","Massachusetts","India",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500901","Massachusetts","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500902","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500902","Massachusetts","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500905","Massachusetts","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500905","Massachusetts","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501002","Massachusetts","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500613","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500611","Massachusetts","India",3,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501003","Massachusetts","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500505","Massachusetts","India",9,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500300","Massachusetts","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500301","Massachusetts","India",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500303","Massachusetts","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500502","Massachusetts","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500502","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500503","Massachusetts","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500503","Massachusetts","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500504","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500504","Massachusetts","India",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500504","Massachusetts","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500505","Massachusetts","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500506","Massachusetts","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500611","Massachusetts","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500506","Massachusetts","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500507","Massachusetts","El Salvador",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500507","Massachusetts","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500602","Massachusetts","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500602","Massachusetts","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500609","Massachusetts","El Salvador",3,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500609","Massachusetts","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500609","Massachusetts","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500610","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500610","Massachusetts","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500611","Massachusetts","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501003","Massachusetts","El Salvador",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501004","Massachusetts","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500201","Massachusetts","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601801","Michigan","India",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2600300","Michigan","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2600600","Michigan","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2600802","Michigan","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601001","Michigan","Mexico",4,1,0.13,0.0,7110.0,0.0,0.0,0.25,7110.0,0.0
"2601002","Michigan","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601002","Michigan","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601002","Michigan","Mexico",10,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601003","Michigan","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601100","Michigan","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601200","Michigan","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601500","Michigan","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601801","Michigan","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2600100","Michigan","India",4,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601802","Michigan","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601900","Michigan","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2601900","Michigan","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602101","Michigan","Bangladesh",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602101","Michigan","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602102","Michigan","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602102","Michigan","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602102","Michigan","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602200","Michigan","Mexico",4,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602400","Michigan","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602500","Michigan","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2600300","Michigan","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2504700","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501004","Massachusetts","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503304","Massachusetts","Somalia",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501101","Massachusetts","El Salvador",9,1,0.11,0.0,4368.0,0.0,0.0,0.111,4368.0,0.0
"2501300","Massachusetts","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501400","Massachusetts","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501600","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501900","Massachusetts","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2502800","Massachusetts","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503302","Massachusetts","India",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503303","Massachusetts","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503303","Massachusetts","Philippines",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503303","Massachusetts","Somalia",1,1,0.11,0.0,12060.0,0.0,0.0,1.0,12060.0,0.0
"2503304","Massachusetts","El Salvador",3,1,0.11,0.0,5077.8,0.0,0.0,0.333,5077.8,0.0
"2503305","Massachusetts","El Salvador",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2504500","Massachusetts","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503306","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503306","Massachusetts","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503400","Massachusetts","El Salvador",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503500","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503602","Massachusetts","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503603","Massachusetts","El Salvador",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2503603","Massachusetts","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2504000","Massachusetts","El Salvador",7,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2504302","Massachusetts","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2504500","Massachusetts","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2504500","Massachusetts","India",3,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500300","Massachusetts","Bangladesh",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2500200","Massachusetts","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101704","Kentucky","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201503","Louisiana","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201000","Louisiana","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201200","Louisiana","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201202","Louisiana","Mexico",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201300","Louisiana","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201400","Louisiana","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201500","Louisiana","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201501","Louisiana","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201501","Louisiana","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201501","Louisiana","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201502","Louisiana","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201502","Louisiana","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201503","Louisiana","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200900","Louisiana","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201600","Louisiana","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201700","Louisiana","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2201800","Louisiana","Mexico",6,1,0.11,0.0,4266.0,0.0,0.0,0.167,4266.0,0.0
"2201900","Louisiana","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202000","Louisiana","Mexico",4,1,0.11,0.0,4550.4,0.0,0.0,0.25,4550.4,0.0
"2202100","Louisiana","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202200","Louisiana","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202201","Louisiana","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202202","Louisiana","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202300","Louisiana","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202301","Louisiana","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200901","Louisiana","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200801","Louisiana","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202302","Louisiana","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102500","Kentucky","Mexico",2,1,0.11,0.0,4266.0,0.0,0.0,0.5,4266.0,0.0
"2101705","Kentucky","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101706","Kentucky","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101706","Kentucky","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101800","Kentucky","Mexico",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101901","Kentucky","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101901","Kentucky","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101902","Kentucky","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102100","Kentucky","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102200","Kentucky","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102300","Kentucky","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102400","Kentucky","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102600","Kentucky","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200800","Louisiana","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2102600","Kentucky","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200100","Louisiana","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200101","Louisiana","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200101","Louisiana","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200102","Louisiana","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200200","Louisiana","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200300","Louisiana","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200300","Louisiana","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200400","Louisiana","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200400","Louisiana","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2200700","Louisiana","Mexico",5,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202302","Louisiana","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202303","Louisiana","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401400","Maryland","El Salvador",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401103","Maryland","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401003","Maryland","Philippines",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401004","Maryland","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401004","Maryland","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401005","Maryland","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401005","Maryland","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401006","Maryland","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401006","Maryland","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401006","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401007","Maryland","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401008","Maryland","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401101","Maryland","India",9,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401103","Maryland","India",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401003","Maryland","India",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401104","Maryland","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401104","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401105","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401105","Maryland","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401106","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401201","Maryland","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401203","Maryland","Philippines",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401204","Maryland","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401204","Maryland","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401204","Maryland","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401300","Maryland","El Salvador",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401003","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401002","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202400","Louisiana","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400301","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202401","Louisiana","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202401","Louisiana","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202402","Louisiana","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202402","Louisiana","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202403","Louisiana","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202403","Louisiana","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202500","Louisiana","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2202501","Louisiana","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2300100","Maine","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2300600","Maine","Somalia",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400101","Maryland","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400502","Maryland","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401002","Maryland","India",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400507","Maryland","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400507","Maryland","India",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400507","Maryland","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400601","Maryland","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400801","Maryland","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400801","Maryland","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400802","Maryland","India",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400804","Maryland","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400804","Maryland","India",3,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2400903","Maryland","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2401001","Maryland","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602701","Michigan","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602702","Michigan","Bangladesh",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602703","Michigan","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902602","Missouri","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902001","Missouri","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902001","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902001","Missouri","Somalia",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902002","Missouri","El Salvador",2,1,0.1,0.0,5642.0,0.0,0.0,0.5,5642.0,0.0
"2902002","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902101","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902200","Missouri","Mexico",1,1,0.11,0.0,4266.0,0.0,0.0,1.0,4266.0,0.0
"2902300","Missouri","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902400","Missouri","Mexico",3,1,0.11,0.0,4266.0,0.0,0.0,0.333,4266.0,0.0
"2902500","Missouri","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902500","Missouri","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902700","Missouri","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901906","Missouri","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902700","Missouri","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902700","Missouri","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902701","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2902800","Missouri","Mexico",3,1,0.11,0.0,4266.0,0.0,0.0,0.333,4266.0,0.0
"2902900","Missouri","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3000100","Montana","Philippines",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3000200","Montana","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3000400","Montana","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3000700","Montana","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
